7673280,575383,164483
7786842,557055,198920
7989866,655724,178572
7953779,574029,163621
7936164,559286,164706
7882342,561744,164571
7828017,576579,186548
7798200,550288,165825
7811712,544654,164088
7782808,550792,163786
7742850,601703,163707
7691092,565953,177822
7671223,564627,164224
7920563,594326,164397
7789260,611147,164447
7997286,607882,164122
7789315,608831,164284
8189115,596204,164556
8028504,575628,163953
7948720,600439,163448
7861191,565408,163665
7736412,560745,164195
7923306,586631,172480
7919807,568494,164026
7848122,550014,164203
7830416,558744,164866
8224635,594593,181502
7799668,575765,164430
7846019,569706,163644
7866996,557713,165040
8019943,598972,164478
7948713,565653,177813
8077866,609103,166911
7860213,634136,164099
7804246,617058,163456
8015364,563036,164600
7739666,565853,170097
9534761,594760,242108
8076003,560424,202510
8148488,584591,164296
7807633,579371,163636
7808852,584490,163701
7885279,619266,163977
7827007,564057,163448
7821605,598085,163969
7729211,578094,163198
7866989,578838,177849
7784310,560107,167027
7676670,557033,163929
7650659,572486,163790
7971572,577591,167623
7872039,558627,164022
7677096,572190,165228
7795258,581551,163700
7755455,573883,164741
7963697,575790,164698
7794291,566020,163269
7984763,572460,164632
7915049,566877,164130
7872120,551684,163856
7805905,580671,164335
7800705,567517,163850
7954888,573552,164474
8108982,605891,163812
7770450,632728,164508
7944142,561085,163873
7798707,585380,164692
7880485,579951,164176
7880871,556622,164360
7963129,562983,183360
7839698,547202,163969
7978552,571766,163480
7788149,588938,165625
7826444,571996,163942
7759550,579041,164559
8301859,592878,164076
7708393,577499,163815
7627793,575297,163916
7734964,633211,163879
7838151,581247,163631
7942014,556766,163835
7815124,567710,164392
7686654,599875,164092
7705303,607819,164464
7651349,571263,164252
7747243,586754,163507
7711458,566834,164297
7756489,593027,163992
7757921,620086,164905
7824558,613143,164960
7688228,560940,164719
8078438,569934,163999
7734403,571230,163516
7710353,579934,163758
7716965,615316,163412
7818387,573647,165557
7821542,611775,163831
7838057,567424,165374
7712432,558883,164244
7791806,556258,163326
7785341,573165,164546
7827189,574349,163667
7848957,556621,167558
7908353,559718,163117
7849457,564489,193924
7860474,571867,164598
7841404,569119,165037
7904683,599954,163892
7733542,565105,163913
7736031,569731,163909
7837572,575894,163441
7785757,581373,164726
7962507,556759,166847
7921089,560350,163378
7847329,558554,164278
8039962,575358,164754
8030833,588794,164573
7630784,556037,164842
7693323,553110,163453
7755750,570382,164550
7716834,565350,164318
7994034,568168,163983
7762555,570170,164017
7900101,559209,218214
8051846,604747,165011
7716205,577886,164648
7804766,562541,164254
7715680,568449,164652
7825035,565309,163777
7739906,620269,164944
7941803,596136,164072
7889847,557138,163365
7730126,580235,163772
7743907,559015,163748
7730619,581409,165600
7847163,562315,164307
7942652,565461,164447
7778403,571843,164558
7702370,568831,164300
7925624,569449,164712
10704196,815140,238690
7706445,556975,164639
7831816,558551,164405
7898890,561851,167438
7774442,562731,163981
7772900,560969,163483
7723992,555689,163769
7758222,562523,163709
7912521,547938,163497
7836397,558171,164090
7849572,553236,164092
7785823,554588,163456
7714181,558378,163134
7878923,571233,164706
7911846,558947,163393
7833439,562619,164485
7745611,573600,164599
7718305,549446,164664
7755116,625205,164802
7793755,564528,164018
7762243,576686,164606
7676347,582420,186805
7835619,569067,163523
7736809,553423,163664
7750439,564663,164277
8050508,593218,165204
7647876,555754,164528
7800508,554382,163929
7797488,603570,179481
7923396,617965,163864
7758327,555059,163470
7732906,564041,201605
7729956,603212,163605
7742891,560347,164116
7947807,557927,163777
7956770,562719,164346
7839091,554177,167272
7835000,605050,164717
7802969,578626,164421
7838286,562207,163786
7658169,595298,168411
7812734,569072,164070
7669554,564633,164143
7801960,606030,164446
8455179,607594,165061
7928215,577262,164351
8021714,575559,163880
7751694,562215,177902
7795659,618068,163882
7756912,568864,165280
7841677,564532,163920
7876821,567083,166914
7797578,583037,167298
7697363,571634,165068
7766698,554280,163546
7783837,600001,163522
7760508,592124,184918
7701502,565273,164332
7905456,568618,164447
7757004,557580,164596
7683472,552926,163470
7727746,555550,168240
7757860,571155,164448
7730940,608102,164098
7697376,561993,163504
7789584,553807,164383
7881616,581826,164396
7804728,567641,168273
7695925,610847,165023
7792200,574413,163565
8099281,574953,163959
7647817,581047,163750
7775433,554101,164673
7713973,564805,163748
8024857,619152,164352
7967528,626474,164572
7863937,571591,164384
7910878,561074,166218
8159721,609824,163846
7820793,565575,163913
8215752,582270,164175
7659461,565048,164250
8025228,644927,171053
7767536,585042,167549
7618048,552668,164342
7736300,565988,163862
7644072,570859,164676
7819451,554462,163553
7954578,563592,164627
7695098,564508,163754
8078404,621890,165146
8239570,569435,194798
7665635,633082,177469
7802370,564765,163621
7816411,578684,163767
7878146,565343,163245
7755313,560442,163418
7881675,578797,164017
7897633,559250,203459
7711344,563946,163912
7808587,568740,163850
7893363,572171,171406
7982391,591041,164104
7840055,574700,169221
7828416,558835,163633
7782539,559509,163381
7643901,577676,164451
7968600,582914,166219
7788598,561614,164066
7793821,565155,164035
7719244,565836,165397
7751481,552551,164834
7797251,581557,163460
7796366,564545,163757
7920625,568431,163939
7938566,567330,165704
7860896,578223,164451
7764696,566002,164439
7862279,593418,164018
7799972,559161,164961
7712251,560902,165479
7725884,568425,164704
7844640,562758,163927
7911406,548249,163593
7807833,560649,164431
7779711,569534,163933
7730780,575413,179818
7915956,587850,163846
7825042,577860,165610
7859046,564822,163516
7790607,558498,163714
8102117,636718,164221
7748168,569687,163655
7826167,607417,164322
7898901,572207,163362
8015995,564250,163623
7801870,572718,163850
7689075,599759,163967
7856410,574607,200785
8085752,607660,166079
7691881,576500,163935
7867149,571004,164248
7833986,556767,165599
7860705,563061,164314
8009051,565336,163793
7802348,554283,204081
7857848,579773,163930
7802634,572044,164936
7852904,565773,163692
7769483,571390,164138
7793509,607805,164518
7880888,564647,163820
7713572,568136,166383
7792928,592608,163388
7811326,567045,163968
7787521,567857,164457
7761728,564876,164142
7889585,564131,163638
7837260,559710,168642
7681661,573624,163945
7821477,560419,163914
7931354,561612,163716
8015256,619797,167485
7774449,558468,164035
7769400,571463,163674
7800446,564772,163482
7631406,579571,164317
7996110,571303,164914
7689890,546563,164009
7748649,564280,164050
7717751,559551,181264
7713654,589716,164182
7755300,597128,164358
7753714,602863,164219
7753038,570322,164423
7877082,557677,163436
7848898,570929,164889
7712154,558510,163560
7814728,557089,165277
7970847,568603,164145
8275925,617011,164901
7961679,588968,164171
7810281,544876,181943
7773112,562894,163734
7885800,569522,165589
7667681,578129,164738
7833259,560179,163750
7755235,562232,187605
8050926,675631,181975
7899576,558690,164291
7782438,579716,164803
7714416,540646,164228
7870874,609650,163450
7873494,570578,164745
7744364,574039,163983
7709809,565433,163894
7979890,572788,163479
7828235,572718,163255
7797333,565027,164398
7708605,561757,164811
10998475,573106,164810
7807768,575441,164767
7674324,572299,163633
7760859,579678,171621
7838648,568924,177681
7876301,547779,164678
7684629,558989,200508
7768098,560597,163160
7826159,560821,163547
7800270,559316,163939
7797837,572073,163952
8165178,571261,172564
7945477,571908,163994
7786865,560180,164531
7966958,573023,163202
7741194,561420,163452
7766177,560207,164853
7868917,560902,163733
7954476,565501,165342
7854031,564438,166960
7778346,553236,164554
8185883,584065,163971
7813919,562385,164508
7717378,572255,164989
7747063,574908,165049
7645439,562389,163433
7619823,565485,164180
7739971,567481,163749
9131104,569316,163982
7765790,591211,163898
7684894,575952,163948
7672681,568167,164646
7798149,562178,163751
7753998,564238,163577
7686945,576578,163307
7626842,558508,165429
7919572,575622,167218
7955647,585192,179059
7740523,573892,164500
7792046,568920,164074
7706272,612717,163413
7854221,651755,164062
7739634,585459,163870
7916152,573202,165312
7831323,603674,164665
8094188,595560,168626
7831372,571786,164118
7959853,556934,164310
7827865,562353,165199
7651679,563241,163531
7718326,546196,163782
8293619,625019,164238
7898362,607046,178524
7953490,557133,163789
7744345,554289,196391
7880678,563611,165130
7783641,562821,164351
7798699,561299,163308
8132599,573536,165203
7634503,557230,178002
7709924,563200,165042
7749597,559703,194235
7845919,591634,164055
7914857,566622,163995
7748890,551970,168122
7682441,591000,165501
7691639,567267,164061
7806541,544891,163726
7811702,561368,164599
7744352,559723,163640
7935674,579167,163608
7741238,556305,163364
7734327,589544,163359
7674319,567326,164166
7720612,569238,165235
7856914,561576,163494
7895003,571600,165393
7793141,565042,163258
8142460,664269,165971
7830692,565382,164321
7654294,548839,164025
7733525,574653,163338
7790636,556450,163631
7791493,606667,163383
8005219,562723,163561
7846392,600766,163707
7842547,563365,163437
7726152,564222,164186
7745766,556006,163552
7960806,558869,163391
7806343,562518,164105
7870246,561905,163438
7810467,574135,163256
7784944,555884,165472
7715097,563357,163415
7838739,560318,163749
7887291,567420,163990
7728481,566417,163975
7807560,563716,164592
7911506,558421,164198
7876682,566100,163810
7859363,562083,164201
7709514,571306,165068
7788154,563488,163420
7783578,577137,163679
7612230,558793,163602
7959248,563562,163651
7840456,562416,164597
7872261,556882,163597
7759147,565241,163909
7743668,627995,163731
7829010,583871,163506
7826403,561723,165104
7844220,569910,163416
7790565,561501,163632
8282341,606156,163877
7993362,618940,163843
7837825,611530,164565
7690761,571071,165572
7833809,572394,164408
7983605,610705,163936
7710340,589593,163657
7784520,545593,164236
7922183,560902,165188
7666352,592262,164706
7874075,561617,163771
7779445,561255,163681
7970280,563554,163635
7861227,563722,195319
7835265,559121,164313
7831187,584771,163934
7834413,597283,164100
8239244,603075,164229
7992859,627944,184494
7950474,608307,164003
7705221,582995,164206
7979220,562493,164428
7771131,552965,164067
7923853,589009,164646
7612137,569498,164632
8440635,582475,199896
8046540,574786,166473
7926704,632668,164115
7765588,580912,164339
7833180,563904,164185
8298982,569545,164675
7737303,588909,163859
7662236,545957,163906
7677232,563902,179092
8258122,568565,163517
8098364,569515,163922
7802157,565937,177293
7738083,547364,165935
7906424,675348,164459
8374821,663772,164027
7835366,560519,163845
7823887,583445,163572
7892636,582329,164448
7824354,571629,195666
7991821,573684,164685
7774117,548198,164094
7938163,599634,164424
7736022,577356,164272
7823375,557122,163704
7728813,569384,202771
7690698,576201,164242
7872996,677557,164020
8016343,565634,210765
7870918,572519,164025
7846620,567723,164368
7730083,575099,163994
7993101,560903,163822
7724538,556533,169737
7764305,566494,164233
8108722,569439,163971
7911318,567176,164082
8335789,641253,169556
8069772,605249,168388
7841751,562349,164234
7975155,574325,163784
7755165,573092,165525
8275108,599294,204400
7963073,593607,164551
8013366,603402,164309
7650716,550771,164519
7926345,562026,164076
7728762,597434,168592
7903286,563872,177930
7842726,572470,163664
7731471,549307,164188
7769745,546895,164589
7901482,555152,165439
7887964,563195,164611
7884565,556009,163902
8136061,589899,164292
8083275,563101,205073
7857463,546730,163631
8150249,640908,182094
7794032,571801,164199
7759071,559009,164817
7977536,584492,183481
7739379,551907,197077
8015188,567260,163549
7908427,559164,163644
7825901,562096,164449
8338556,586185,165445
7631241,562383,163379
7733019,558219,164011
8061388,668200,164577
7865661,611301,165219
7882333,569507,165928
7720373,563884,163852
8024741,567841,164052
8071061,647292,163603
7858725,559970,164979
7907550,572153,165970
8037702,590690,163625
7907044,557515,164114
7883198,574835,164522
7741531,583972,179613
7851858,576391,164410
7945252,562634,163739
7933279,608504,164079
7944641,645132,165265
7937179,572657,163650
7962552,570745,164350
7714563,568620,164042
7736571,568330,164787
7611363,558644,164917
7720307,548257,163428
7845574,576076,165776
7992744,560932,163890
7859652,574878,179150
8214771,620033,165499
7946793,571037,163172
7777000,573241,165445
7941203,571836,164294
7840456,585726,163795
7738692,560699,163674
7646653,564486,164727
7749394,563455,164056
7981809,608446,165230
8019429,563624,164666
7879738,555156,163478
7796779,570012,164200
7755275,577541,165114
7768578,562938,163560
8188368,590158,165045
7825632,660540,194060
7991417,578946,164476
7858009,555646,164234
7714322,568171,164245
7919948,562306,164208
9548838,592763,214421
7712618,560711,166313
7734462,568862,164246
7885823,570553,164503
7820770,573187,163831
7688800,568361,163497
7759986,573786,163559
